episode_id,family,coverage,cost_scenario,comparison,theorem_scope,terminal_wealth_gap,relative_terminal_wealth_gap,terminal_cash_gap,terminal_unit_gap,cash_contribution,unit_contribution,left_cash_drag,right_cash_drag,left_asset_exposure,right_asset_exposure,left_guardrail_activation_frequency,right_guardrail_activation_frequency,left_purchase_count,right_purchase_count,mechanisms,boundary_fixtures
hostile-adaptive-timing-primary,hostile-adaptive-timing,1,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,frictionless,corrected_guarded_vs_dca,epsilon-dca,184.01046309168654173132800123756576175025285777083256565395,0.108241448877462671606663530139744565735442857512254450384676,171.61200254850456237823807559587588676385983474441493021847,0.4132820181060659784363308547229958328797674342139211811825,171.61200254850456237823807559587588676385983474441493021847,12.398460543181979353089925641689874986393023026417635435475,0.0286020004247507603963730125993126477939766391240691550364117,0,0.908911332548075685783144104370865097043451785582379349447992,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-19.12755774164679160200533209576757158308047556250076767938,-0.0100505362891501398802280328196642708901867154931894209657596,-77.14667800705099317731747995967966879169572081114062533708,1.9339706755134733858437382621304032402871748416213285885899,-77.14667800705099317731747995967966879169572081114062533708,58.019120265404201575312147863912097208615245248639857657697,0.0286020004247507603963730125993126477939766391240691550364117,0.0414597800925925925925925925925925925925925925925925925925917,0.908911332548075685783144104370865097043451785582379349447992,0.869290257547042872813769290941724080523076151184880599703982,1,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,frictionless,neutral_guarded_vs_dca,epsilon-dca,203.13802083333333333333333333333333333333333333333333333333,0.119492953431372549019607843137254901960784313725490196078429,248.75868055555555555555555555555555555555555555555555555555,-1.5206886574074074074074074074074074074074074074074074074074,248.75868055555555555555555555555555555555555555555555555555,-45.620659722222222222222222222222222222222222222222222222222,0.0414597800925925925925925925925925925925925925925925925925917,0,0.869290257547042872813769290941724080523076151184880599703982,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,183.90444898502438237724153907882068954793685109417948027758,0.108287266725887886329187518010529123669108698791337446916387,171.540571288856117507690208178428802418393264169906611960498,0.4121292565389421623183776966797295709847862308090956105695,171.540571288856117507690208178428802418393264169906611960498,12.363877696168264869551330900391887129543586924272868317085,0.0285900952148093529179483680297381337363988773616511019934165,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.90886196417106655254513660719025478921542501894561360969024,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-19.19156041515118809185235221696697278991369460404975373312,-0.0100933962092270983322283014479918863918537643475557991428068,-77.121883859042811544739850824143185836325516345926079144058,1.9310107814630541150962499535725404348803940580625441803649,-77.121883859042811544739850824143185836325516345926079144058,57.930323443891623452887498607176213046411821741876325410947,0.0285900952148093529179483680297381337363988773616511019934165,0.0414437425246498215087383431670953313757864634193054485174262,0.90886196417106655254513660719025478921542501894561360969024,0.86922122913020388598546171321744920258577684109982862928041,1,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,203.0960094001755704690938912957876623378505456982292340107,0.119587709064456321199742932462990264705993174261133801908653,248.662455147898929052430059002571988254718780515832691104556,-1.5188815249241119527778722568928108638956078272534485697954,248.662455147898929052430059002571988254718780515832691104556,-45.566445747723358583336167706784325916868234817603457093862,0.0414437425246498215087383431670953313757864634193054485174262,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.86922122913020388598546171321744920258577684109982862928041,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,183.8660464806319059519502921802096582114643016144103172515,0.108264762692475950039421946758646680922960785264329221722605,171.48382254011192141461976326729669753280360640368839697596,0.4127407980173328179110176304304320226220231736907306758514,171.48382254011192141461976326729669753280360640368839697596,12.382223940519984537330528912912960678660695210721920275542,0.0285806370900186535691032938778827829221339344006147328293267,0,0.908890173180649529313906649117383976695394292526588882512786,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-19.11187018603476071471637448645700845520236505225634941517,-0.0100521181140849840064411280324169731219124497022321255849208,-77.08812190433252302982468117714774691164083804075604746849,1.9325417239432587438369435563563579485479490996166566017774,-77.08812190433252302982468117714774691164083804075604746849,57.976251718297762315108306690690738456438472988499698053322,0.0285806370900186535691032938778827829221339344006147328293267,0.0414286574074074074074074074074074074074074074074074074074083,0.908890173180649529313906649117383976695394292526588882512786,0.869260594537256045842266469752325208753965991148789472811449,1,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.9,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,202.97791666666666666666666666666666666666666666666666666667,0.119518292802606528096724175155547704567312410449665351626138,248.57194444444444444444444444444444444444444444444444444445,-1.519800925925925925925925925925925925925925925925925925926,248.57194444444444444444444444444444444444444444444444444445,-45.59402777777777777777777777777777777777777777777777777778,0.0414286574074074074074074074074074074074074074074074074074083,0,0.869260594537256045842266469752325208753965991148789472811449,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,frictionless,corrected_guarded_vs_dca,epsilon-dca,443.79306203342399678972899027202600482385091230504535785099,0.261054742372602351052781758983544708719912301355909034029994,421.16076421500645676685114655881320253644319389927741065801,0.7544099272805846674292614571070934095802572801922649064326,421.16076421500645676685114655881320253644319389927741065801,22.632297818417540022877843713212802287407718405767947192978,0.070193460702501076127808524426468867089407198983212901776335,0,0.803544114553888729824438177418378060589450202691594142594932,1,0.833333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-64.05199004990933654360434306130732850948242102828797548235,-0.0290110893377547337798676803367985423046266122224696882685999,-200.73593717388243212203774233007568635244569498961147823088,4.5561315707991031859477799756256119280987757987107834249511,-200.73593717388243212203774233007568635244569498961147823088,136.683947123973095578433399268768357842963273961323502748533,0.070193460702501076127808524426468867089407198983212901776335,0.103649450231481481481481481481481481481481481481481481481482,0.803544114553888729824438177418378060589450202691594142594932,0.718324118442069050251873694557070893230126551173362820985379,0.833333333333333333333333333333333333333333333333333333333333,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,frictionless,neutral_guarded_vs_dca,epsilon-dca,507.84505208333333333333333333333333333333333333333333333334,0.298732383578431372549019607843137254901960784313725490196082,621.89670138888888888888888888888888888888888888888888888889,-3.8017216435185185185185185185185185185185185185185185185185,621.89670138888888888888888888888888888888888888888888888889,-114.051649305555555555555555555555555555555555555555555555555,0.103649450231481481481481481481481481481481481481481481481482,0,0.718324118442069050251873694557070893230126551173362820985379,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,443.6888169689525036188677427875562756906155573390063911447,0.261254415168189091836756829723731665862533042880203175021085,421.052188415728478424626877377160100590570097706266217448642,0.7545542851074675064746955136798725033348486544246724565352,421.052188415728478424626877377160100590570097706266217448642,22.636628553224025194240865410396175100045459632740173696056,0.0701753647359547464041044795628600167650950162843777029081072,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.803429480469699227864164193232935640224694757226398417205531,1,0.833333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-64.05120653148642255386698545191288015401080690656669388202,-0.029034449302782161605986760025076936818550020505870889833053,-200.603949454018844206448270129269870046226853583315510312728,4.5517580974177473884193761559118996630738682225582938810235,-200.603949454018844206448270129269870046226853583315510312728,136.552742922532421652581284677356989892216046676748816430705,0.0701753647359547464041044795628600167650950162843777029081072,0.103609356311624553771845857917738328439466158548263621293562,0.803429480469699227864164193232935640224694757226398417205531,0.718202909887891741306544410828342294295803933787356736563059,0.833333333333333333333333333333333333333333333333333333333333,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,507.74002350043892617273472823946915584462636424557308502672,0.298969272661140802999357331157475661764982935652834504771616,621.65613786974732263107514750642997063679695128958172776137,-3.7972038123102798819446806422320271597390195681336214244883,621.65613786974732263107514750642997063679695128958172776137,-113.916114369308396458340419266960814792170587044008642734649,0.103609356311624553771845857917738328439466158548263621293562,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.718202909887891741306544410828342294295803933787356736563059,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,443.63796360153183717321011737933705837120215001482008575547,0.261224732733634715405529127586019583331097067664617609230095,420.94014826887982995874109342255648445117079764457234017277,0.7565938444217335738156341318926857973343784123415915194234,420.94014826887982995874109342255648445117079764457234017277,22.697815332652007214469023956780573920031352370247745582702,0.0701566913781466383264568489037594140751951329407620566954617,0,0.803476965522803534164346387818801023071466758960755799016372,1,0.833333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-63.80682806513482949345654928732960829546451665184658091119,-0.0289275660113526640017748574701177672713751430265064085377164,-200.48971284223128115237001768855462665994031346653877093834,4.5560961592365483886304489467075006121491932271564063342383,-200.48971284223128115237001768855462665994031346653877093834,136.682884777096451658913468401225018364475796814692190027149,0.0701566913781466383264568489037594140751951329407620566954617,0.103571643518518518518518518518518518518518518518518518518518,0.803476965522803534164346387818801023071466758960755799016372,0.71826756048166522236363536189039196101719861882127556750877,0.833333333333333333333333333333333333333333333333333333333333,1,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.75,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,507.44479166666666666666666666666666666666666666666666666666,0.298795732006516320241810437888869261418281026124163379065336,621.42986111111111111111111111111111111111111111111111111111,-3.7995023148148148148148148148148148148148148148148148148149,621.42986111111111111111111111111111111111111111111111111111,-113.985069444444444444444444444444444444444444444444444444447,0.103571643518518518518518518518518518518518518518518518518518,0,0.71826756048166522236363536189039196101719861882127556750877,1,1,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,frictionless,corrected_guarded_vs_dca,epsilon-dca,592.95825314605460063080869168908198759391679536458638727662,0.348798972438855647429887465699459992702303997273286110162718,629.63660519829725124912087721099797160538858092750332629934,-1.2226117350747550206104061840638661337157261854305646340908,629.63660519829725124912087721099797160538858092750332629934,-36.678352052242650618312185521915984011471785562916939022724,0.10493943419971620854152014620183299526756476348791722104989,0,0.725404243913117908056856210724679722879761422408880522812902,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,-135.42716352061206603585797497758467907274987130208027939004,-0.0557683976320804647268305226717346024278133518284169729606172,-336.50922813503608208421245612233536172794475240583000703399,6.7027354871474672016118160381583560885064960367916575881316,-336.50922813503608208421245612233536172794475240583000703399,201.082064614424016048354481144750682655194881103749727643948,0.10493943419971620854152014620183299526756476348791722104989,0.161024305555555555555555555555555555555555555555555555555555,0.725404243913117908056856210724679722879761422408880522812902,0.602144772117962466487935656836461126005361930294906166219839,0.333333333333333333333333333333333333333333333333333333333333,0.333333333333333333333333333333333333333333333333333333333333,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,frictionless,neutral_guarded_vs_dca,epsilon-dca,728.38541666666666666666666666666666666666666666666666666666,0.4284620098039215686274509803921568627450980392156862745098,966.14583333333333333333333333333333333333333333333333333333,-7.9253472222222222222222222222222222222222222222222222222224,966.14583333333333333333333333333333333333333333333333333333,-237.760416666666666666666666666666666666666666666666666666672,0.161024305555555555555555555555555555555555555555555555555555,0,0.602144772117962466487935656836461126005361930294906166219839,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,592.99545369236860163124477603818158115310074392816973648813,0.349169675968271158960515306361305742784855202748292886014482,629.63381023897663370390744462647549546299051168288779303111,-1.2212785515536010690887556196097971436629922584906018847661,629.63381023897663370390744462647549546299051168288779303111,-36.638356546608032072662668588293914309889767754718056542983,0.104938968373162772283984574104412582577165085280481298838518,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.725206392505214875446414089880749883611065383467137076999166,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-135.62800046336577388335051877689345370215389154624595770778,-0.0558847067558028599873301511768706489981642714062325620619618,-336.50681996415356942629568557665470766721261852024241009909,6.6959606500262598514315055599920417988352908991332150797103,-336.50681996415356942629568557665470766721261852024241009909,200.878819500787795542945166799761253965058726973996452391309,0.104938968373162772283984574104412582577165085280481298838518,0.161023438367188367188367188367188367188367188367188367188367,0.725206392505214875446414089880749883611065383467137076999166,0.601907529276358293529774713371911854455626708133352543787213,0.333333333333333333333333333333333333333333333333333333333333,0.333333333333333333333333333333333333333333333333333333333333,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,728.62345415573437551459529481507503485525463547441569419591,0.429030633888170652876535229476405946994182288299935358758886,966.1406302031302031302031302031302031302031302031302031302,-7.9172392015798609205202611796018389424982831576238169644764,966.1406302031302031302031302031302031302031302031302031302,-237.517176047395827615607835388055168274948494728714508934292,0.161023438367188367188367188367188367188367188367188367188367,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.601907529276358293529774713371911854455626708133352543787213,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,592.95937864996892135347226189346560948295466107383530684886,0.349148783283264983426645623207599134124097427470903436877383,629.63100968973737492360358517678397436830764629978302869635,-1.2223877013256151190043774427772788295117661741982573949162,629.63100968973737492360358517678397436830764629978302869635,-36.671631039768453570131323283318364885352985225947721847486,0.104938501614956229153933930862797329061384607716630504782725,0,0.725203084575818844629258200441243587851224887646087483812189,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,-135.42707968336441197986107143986772385037867225949802648448,-0.0558074073468793976614487727745494069615518783840267895415948,-336.50440697692929174306308148988269229835902036688363797032,6.7025775764521626587734003350004989482660116035795203828615,-336.50440697692929174306308148988269229835902036688363797032,201.077327293564879763202010050014968447980348107385611485845,0.104938501614956229153933930862797329061384607716630504782725,0.161022569444444444444444444444444444444444444444444444444445,0.725203084575818844629258200441243587851224887646087483812189,0.601870520458495573739740275126533566218338706887263539660348,0.333333333333333333333333333333333333333333333333333333333333,0.333333333333333333333333333333333333333333333333333333333333,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-primary,hostile-adaptive-timing,0.5,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,728.38645833333333333333333333333333333333333333333333333334,0.428891514063082690533670925827788572886612102298376808180734,966.13541666666666666666666666666666666666666666666666666667,-7.9249652777777777777777777777777777777777777777777777777777,966.13541666666666666666666666666666666666666666666666666667,-237.748958333333333333333333333333333333333333333333333333331,0.161022569444444444444444444444444444444444444444444444444445,0,0.601870520458495573739740275126533566218338706887263539660348,1,0.333333333333333333333333333333333333333333333333333333333333,0,6,6,alternating-signal-whipsaw|evaluation-below-all-purchases,arbitrary-horizon
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,frictionless,corrected_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,frictionless,neutral_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,1,1,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,1,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,frictionless,corrected_guarded_vs_dca,epsilon-dca,266.25802496408555473203418330178884091663251934562569905133,0.0977909273657743272805467785081695242097815596928842300355468,215.22995518709391604152261317404888310713875920465355126667,1.7009356592330546230170523375913319269831253380324049261555,215.22995518709391604152261317404888310713875920465355126667,51.028069776991638690511570127739957809493760140972147784665,0.0358716591978489860069204355290081471845231265341089252111117,0,0.927992300479586200985593458520336389843196538273794073874624,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,60.70120678226737291385236511997065909845070116380751723315,0.0207292751993275957313622550072273865033573870146380385523526,-57.81549935836062941302284137140566234740669534080099418788,3.9505568713542667442291735497125440481952465501536170473677,-57.81549935836062941302284137140566234740669534080099418788,118.516706140628002326875206491376321445857396504608511421031,0.0358716591978489860069204355290081471845231265341089252111117,0.0455075757575757575757575757575757575757575757575757575757583,0.927992300479586200985593458520336389843196538273794073874624,0.906755818059754199830027669011870898641385546142831087085594,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,frictionless,neutral_guarded_vs_dca,epsilon-dca,205.55681818181818181818181818181818181818181818181818181818,0.0754966611018363939899833055091819699499165275459098497495819,273.04545454545454545454545454545454545454545454545454545455,-2.2496212121212121212121212121212121212121212121212121212122,273.04545454545454545454545454545454545454545454545454545455,-67.488636363636363636363636363636363636363636363636363636366,0.0455075757575757575757575757575757575757575757575757575757583,0,0.906755818059754199830027669011870898641385546142831087085594,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,266.01248497746868860317612627669412357703677576915703685259,0.0977984464803641980036585083950811016596578276458827423300122,215.114077319319543286981097834998534589498743693552746610883,1.6966135886049715105398342813898529662512677358534763413904,215.114077319319543286981097834998534589498743693552746610883,50.898407658149145316195028441695588987538032075604290241712,0.035852346219886590547830182972499755764916457282258791101814,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.927959593272055999670328783506225464572289327757036342407041,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,60.50638352659638800230178862882184917661908518390607535633,0.0206823131320877335273097082175417060008038917437435652747531,-57.809273798737096774304061646202566001961547628264144628953,3.9438552441777828258868616758341471726193544270723406661764,-57.809273798737096774304061646202566001961547628264144628953,118.315657325333484776605850275024415178580632812170219985292,0.035852346219886590547830182972499755764916457282258791101814,0.0454872251863427733435475265802001834319100485536361485399728,0.927959593272055999670328783506225464572289327757036342407041,0.906709244878250290118689537550212793780276882354264423097174,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,205.50610145087230060087433764787227440041769058525096149626,0.0755535119557781269421110962217269320007679195670850863784747,272.923351118056640061285159481201100591460291321816891239836,-2.247241655572811315347027394444294206368086691218864324786,272.923351118056640061285159481201100591460291321816891239836,-67.41724966718433946041082183332882619104260073656592974358,0.0454872251863427733435475265802001834319100485536361485399728,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.906709244878250290118689537550212793780276882354264423097174,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,266.03767656719542109443746668860501755894393684123583449303,0.0978078058773013291100386574746584712641985325978263465276072,215.06304814331709081579823420002188722439307055029051987419,1.6991542807959443426213077496194376778183622096981771539613,215.06304814331709081579823420002188722439307055029051987419,50.974628423878330278639232488583130334550866290945314618839,0.0358438413572195151359663723666703145373988450917150866456983,0,0.927977224649654919509819810592365586364380923009334917073174,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,60.66214247628633018534655759769592664985302775032674358394,0.0207364994724760728403349121475937877846427097797775804765056,-57.76608822031927282056540216361447641197056581334584376217,3.9476076898868534335303986587103467687274531187890862448704,-57.76608822031927282056540216361447641197056581334584376217,118.428230696605603005911959761310403061823593563672587346112,0.0358438413572195151359663723666703145373988450917150866456983,0.0454715227272727272727272727272727272727272727272727272727267,0.927977224649654919509819810592365586364380923009334917073174,0.906737200314145659557594316794429590961426236117640144872085,1,1,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.9,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,205.37553409090909090909090909090909090909090909090909090909,0.075505584883715100743481377872028957170860342813598239307755,272.82913636363636363636363636363636363636363636363636363636,-2.2484534090909090909090909090909090909090909090909090909091,272.82913636363636363636363636363636363636363636363636363636,-67.453602272727272727272727272727272727272727272727272727273,0.0454715227272727272727272727272727272727272727272727272727267,0,0.906737200314145659557594316794429590961426236117640144872085,1,1,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
hostile-adaptive-timing-design-iteration,adversarial-design-iteration,0.75,frictionless,corrected_guarded_vs_dca,epsilon-dca,527.11051032771251770251651583034208594180335764900083319509,0.193596514644568871276383361406803437240729112992955230889682,482.70797472696724606446779902067290158271351689572433405821,1.4800845200248423879349572269889728119696613584425499712294,482.70797472696724606446779902067290158271351689572433405821,44.402535600745271638048716809669184359089840753276499136882,0.0804513291211612076774112998367788169304522528159540556763683,0,0.851467055603864235789164615682016438284713616413718054129334,1,0.833333333333333333333333333333333333333333333333333333333333,0,6,6,retained-preliminary-whipsaw|evaluation-below-all-purchases,
