analysis_tier,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,preparation_excluded_count,runner_attempted_count,result_excluded_count,sample_count,excluded_count,exclusions_by_reason,mean_terminal_wealth_gap,mean_wealth_ratio,win_count,tie_count,loss_count,median_wealth_ratio,minimum_wealth_ratio,maximum_wealth_ratio,wealth_ratio_quantile_0.05,wealth_ratio_quantile_0.10,wealth_ratio_quantile_0.25,wealth_ratio_quantile_0.75,wealth_ratio_quantile_0.90,wealth_ratio_quantile_0.95,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_total_fees,mean_right_total_fees,mean_left_purchase_count,mean_right_purchase_count,schedule_id,design_tier,uncertainty_status
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1372.85426442467649050257304620908947688490901873009705376376,0.980640877348604468557322916931571106628104243099275130101803,8,0,84,0.979916302453876681601763249633338744439856322915832022955125,0.965738685306112124284250219610953602953096479604130435940563,1.00878176200368795310291987561051361249169976637541640360021,0.96754187468990948069769408352730059349921684032104495479165,0.96916958981734756489621507026576100344697324091269261910068,0.971738106267036762984465984158450266190112180228869246979073,0.986489429539781230548019373483868001983207819844235310736936,0.995219509868136986885789662048647098817479706146594774331523,1.00225373359668119712198419969145363513378583813329277204085,-0.0193591226513955314426770830684288933718957569007248698981964,-0.0200836975461233183982367503666612555601436770841679770448761,-0.0342613146938878757157497803890463970469035203958695640594365,0.00878176200368795310291987561051361249169976637541640360021065,-0.0324581253100905193023059164726994065007831596789550452083493,-0.0308304101826524351037849297342389965530267590873073808993201,-0.028261893732963237015534015841549733809887819771130753020927,0.0342613146938878757157497803890463970469035203958695640594365,999.999999998863131622783839702606201171875,-15.2048933306447508430483176094374174498208510850842769603748,999.999999998863131622783839702606201171875,-2372.85426442353962212535688591169567805678401873009705376376,0.0000000000000000000000000000000000000000000000000000000000326086956521739130434782608695652173913043478260869565217391,0.024999999999971578290569595992565155029296875,0,0.9832868562699563729355024633155011412240064795147826923954,1,0.025,0,6.25,,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,92,0,92,0,92,0,{},-1632.35256432949548043177625263514357996776126903299423450235,0.977405031243746594234886612568954010955916175637107927502105,9,0,83,0.976543857503758952819414754494068583709249696876472566308875,0.956160319811829651544386881063527681112338767476526878467701,1.01092262488195197291608554315284674189689966780150719364714,0.958529419155990055101679447351460675794965374145158082510722,0.961562110864678429793347224608592174581352567764457967160494,0.96462175727722015322367868957356201877571141606177260617401,0.986035194328560775743076068613190036326769852902214403115544,0.997542423174753214963296830734737956310468638723465631341855,1.00472671491327218191398206593318953515608027831281493439779,-0.0225949687562534057651133874310459890440838243628920724978926,-0.0234561424962410471805852455059314162907503031235274336911242,-0.0438396801881703484556131189364723188876612325234731215322989,0.0109226248819519729160855431528467418968996678015071936471365,-0.0414705808440099448983205526485393242050346258548419174892778,-0.0384378891353215702066527753914078254186474322355420328395058,-0.0353782427227798467763213104264379812242885839382273938259892,0.0438396801881703484556131189364723188876612325234731215322989,1482.22354013744890773888502335545655300192106315007783447643,-18.6917141972211290073584349479834067530043734993731536288013,1482.22354013744890773888502335545655300192106315007783447643,-3114.57610446694438817066127599060013296968233218307206897884,0.000000000000000000000000000000000000000000000000000000000521739130434782608695652173913043478260869565217391304347826,0.0370555885034362226934721255838864138250480265787519458619117,0,0.976368909433195251502998548027805713331561081466442646178979,1,0.025,0,6.25,,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,92,0,92,0,92,0,{},-259.498299904818989929203206426054103082852250302897180738303,0.996639307365284829522661964407704387526266695089711551934511,27,0,65,0.99668552630347691551650351103148647726044377613984308295463,0.989519194530815647354645155235276775562446131588945135577754,1.00286717895299964474690782751238262527595583569449116614299,0.990728222225481291249558462750261962762174504469788257193714,0.991667658932486246107091649888982173497638659384296220053411,0.993096647964826868769838567791488368551289625796748434605076,1.0004358758157514104494169128012895184328939974633746859801,1.00237051501523707065933582143708283560478926735781292098384,1.00275164726313922104023142347428013773305209205994909306562,-0.00336069263471517047733803559229561247373330491028844806548766,-0.00331447369652308448349648896851352273955622386015691704536773,-0.0104808054691843526453548447647232244375538684110548644222462,0.00286717895299964474690782751238262527595583569449116614298614,-0.00927177777451870875044153724973803723782549553021174280628547,-0.00833234106751375389290835011101782650236134061570377994658897,-0.00690335203517313123016143220851163144871037420325156539492361,0.0104808054691843526453548447647232244375538684110548644222462,482.223540138585776116101183652850351830046063150077834476465,-3.48682086657637816431011733854598930318352241428887666842599,482.223540138585776116101183652850351830046063150077834476465,-741.72184004340476604530439007890445491289831345297501521477,0.00000000000000000000000000000000000000000000000000000000232282608695652173913043478260869565217391304347826086956522,0.0370555885034362226934721255838864138250480265787519458619117,0.024999999999971578290569595992565155029296875,0.976368909433195251502998548027805713331561081466442646178979,0.983303865540033121089484150310705774034132066735724016412316,0.025,0.025,6.25,6.25,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,92,0,92,0,92,0,{},-1372.85426442467649050257304620908947688490901873009705376404,0.980660236471255864088765594014639535521476138856175854971697,8,0,84,0.97993638615142280492016148638370540569541646659291619093216,0.965772946620806012159965969391342649350143383124526305504614,1.00877298024168426514981695573490309887920806660904098719662,0.967574332815219571216996389443773292905717623480723909836847,0.969200420227530217331318855195495242443526267671779926481561,0.971766368160769726221481518174291815923922068048640377732069,0.986502940110241449317471354110384133981224612024391075426204,0.995224290358268849898903872386598451718662226440448179557196,1.00225147986308451592486221549176218149865205229515947926881,-0.019339763528744135911234405985360464478523861143824145028301,-0.0200636138485771950798385136162945943045835334070838090678408,-0.0342270533791939878400340306086573506498566168754736944953857,0.00877298024168426514981695573490309887920806660904098719662038,-0.0324256671847804287830036105562267070942823765192760901631532,-0.0307995797724697826686811448045047575564737323282200735184393,-0.0282336318392302737785184818257081840760779319513596222679305,0.0342270533791939878400340306086573506498566168754736944953857,999.999999998863131622783839702606201171875,-15.204893330644750843048317609437417449820851085084276960375,999.999999998863131622783839702606201171875,-2372.85426442353962212535688591169567805678401873009705376404,-0.00000000000000000000000000000000000000000000000000000000243478260869565217391304347826086956521739130434782608695652,0.024999999999971578290569595992565155029296875,0,0.983303865540033121089484150310705774034132066735724016412316,1,0.025,0,6.25,,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1629.24109968966836316087649112066745595880054742242173493287,0.977428138800583394497878744545556208869506149631353372662397,9,0,83,0.976567572662169633950945630356918496272946246063935470767635,0.95618071138596582269586427536935963515459758480898021880696,1.01095632337645009007099569073168023800224631141069895038831,0.958552122608523756140721385642582266466618871614099544168058,0.961584642709955176659761848270434626500278228364259670329493,0.964643987735639602160283989352067673671613078286589125513672,0.98605793124033210400342324914382288476484918201203468336864,0.997564649082792432613360923380264090017373423933589188429259,1.00475563028882593975858120104985801761912842449119123633342,-0.0225718611994166055021212554544437911304938503686466273376018,-0.0234324273378303660490543696430815037270537539360645292323654,-0.0438192886140341773041357246306403648454024151910197811930401,0.0109563233764500900709956907316802380022463114106989503883148,-0.0414478773914762438592786143574177335333811283859004558319416,-0.0384153572900448233402381517295653734997217716357403296705071,-0.0353560122643603978397160106479323263283869217134108744863285,0.0438192886140341773041357246306403648454024151910197811930401,1482.22354013744890773888502335545655300192106315007783447643,-18.6730411560650639434150199280553514016027707286445091196812,1482.22354013744890773888502335545655300192106315007783447643,-3111.46463982711727089976151447612400896072161057249956940934,0.00000000000000000000000000000000000000000000000000000000123913043478260869565217391304347826086956521739130434782609,0.0370555885034362226934721255838864138250480265787519458619118,0.000000000000000000000000000000000000000000000000000000000000025,0.976345841967916083494872550038156925615591357983489953413904,1,0.025,0,6.25,,38.4792971626998512410200948817627806663317471896602619036197,39.96003996003996003996003996003996003996003996003996003996,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,92,0,92,0,92,0,{},-258.757319045634769383703401840560692038983221018728374529417,0.996646208674722877297290989165312716556182912833822637204287,27,0,65,0.99669228394258143324260539293677967879193513364851274745067,0.989529629248156325462285171925100673160180629792817167803895,1.0028641166079552643167545144451747640252700873114237555636,0.990738895222405944360353149724776243898154443879485484087426,0.991677929188836123366729163320493067580667171453443134411725,0.993100447669014626417601857304440371696051455311629388900987,1.00044212376483648565961966270357496527094777871045004801459,1.00237300525917620398335846790339914488665235830586702897676,1.00275411875731489852913791516395228520763344011044159240387,-0.00335379132527712270270901083468728344381708716617736279571663,-0.00330771605741856675739460706322032120806486635148725254933143,-0.0104703707518436745377148280748993268398193702071828321961048,0.00286411660795526431675451444517476402527008731142375556360007,-0.009261104777594055639646850275223756101845556120514515912574,-0.00832207081116387663327083667950693241933282854655686558827574,-0.00689955233098537358239814269555962830394854468837061109901289,0.0104703707518436745377148280748993268398193702071828321961048,482.223540138585776116101183652850351830046063150077834476467,-3.48333752904733083347664069784814116202150091337550116725923,482.223540138585776116101183652850351830046063150077834476467,-740.980859184220545499804585493411043869029284168806209005885,0.00000000000000000000000000000000000000000000000000000000264347826086956521739130434782608695652173913043478260869565,0.0370555885034362226934721255838864138250480265787519458619118,0.024999999999971578290569595992565155029296875,0.976345841967916083494872550038156925615591357983489953413904,0.983287467564279502964297080115833229724224671901332327476548,0.025,0.025,6.25,6.25,38.4792971626998512410200948817627806663317471896602619036197,38.96103896104009677160561054974764615267544955044955044955,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.25,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1370.48378064403359377717308928010676391981732640369336040347,0.980676644234700513890924000947428173129586377678636414271234,8,0,84,0.97995194586893576739347360998484218962715435970210901697151,0.965785878633486358245776621847945030494709429736000730316778,1.0088060005447541354491549951558588114519870592031420824194,0.967585935777325616255846391422632666448920547479277183763059,0.969211984981003902383225746571240969867903314936019887724347,0.971780650686699198256575881425192857513561004978406823654824,0.986516652350735683519855759914126178557059376365250864165732,0.995244096132120900403990365301820931737912615868797202074053,1.00227750394455852468501828880389226522139838468958299309968,-0.0193233557652994861090759990525718268704136223213635857287679,-0.02004805413106423260652639001515781037284564029789098302849,-0.0342141213665136417542233781520549695052905702639992696832219,0.00880600054475413544915499515585881145198705920314208241940408,-0.0324140642226743837441536085773673335510794525207228162369412,-0.0307880150189960976167742534287590301320966850639801122756534,-0.0282193493133008017434241185748071424864389950215931763451766,0.0342141213665136417542233781520549695052905702639992696832219,999.999999998863131622783839702606201171875,-15.1897036270177331099383792302072102395812698152690079524222,999.999999998863131622783839702606201171875,-2370.48378064289672539995692898271296509169232640369336040346,-0.000000000000000000000000000000000000000000000000000000000836956521739130434782608695652173913043478260869565217391304,0.024999999999971578290569595992565155029296875,0.000000000000000000000000000000000000000000000000000000000000025,0.983287467564279502964297080115833229724224671901332327476548,1,0.025,0,6.25,,38.96103896104009677160561054974764615267544955044955044955,39.96003996003996003996003996003996003996003996003996003996,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1605.17810030730353879736922386146928283306267912892626924684,0.977810540886087181901682197847787031634000427948225259655177,9,0,83,0.9770922434738028878917151233468138409977285691535686119932,0.957264730742969336893523972065570621959359061064812694201918,1.01118609590569852462850753472138030601871653233125686991554,0.959521427181040933950784251199635727415136397942453490187216,0.962517597733909511341970331046837892924114182505248553516995,0.965184037131721764154282607846410295738471336645488961804648,0.986314789666028418199607191053308034001293556090437963633878,0.996979378832074234037643427260982747889596897653187459291316,1.00508226670115325991964494410496927099404007122923454882847,-0.0221894591139128180983178021522129683659995720517747403448164,-0.0229077565261971121082848766531861590022714308464313880067983,-0.0427352692570306631064760279344293780406409389351873057980816,0.0111860959056985246285075347213803060187165323312568699155376,-0.0404785728189590660492157488003642725848636020575465098127845,-0.037482402266090488658029668953162107075885817494751446483005,-0.0348159628682782358457173921535897042615286633545110381953524,0.0427352692570306631064760279344293780406409389351873057980816,1482.22354002636600292878924557733686250199429652761818542193,-18.4981665678279608986029605861024600426998063217989615185217,1482.22354002636600292878924557733686250199429652761818542193,-3087.40164033366954172615846943880614533505697565654445466876,-0.0000000000000000000000000000000000000000000000000000000174239130434782608695652173913043478260869565217391304347826,0.037055588500659150073219731139433421562549857413190454635549,0,0.976355426389191728477464626889674714138861759653430620990651,1,0.0589673913043478260869565217391304347826086956521739130434783,0,18.847507530093133924326296542781759063026334754782574268744,,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,92,0,92,0,92,0,{},-258.131078423936032546836183860709122332658004867305059025314,0.996661142865860457420451986579002869292201824259133590034238,27,0,65,0.99671923923121568210385112493574368499901443177724580630846,0.989571121259198479111376662065512318931253173239652248239752,1.00286900242336580449300707671292862898707439578809785102211,0.990829433035014055672978333865633184508765591008625272190285,0.991704431591904779891964743141178167907292164554575392614914,0.993108396763983530251548595787699598933034894501908275610692,1.00044951530224032592962425840745496690507495678304343715229,1.00239857590833143067998753495267689871208104324795914250044,1.00276078561905024504412986997344630122923561692294716898502,-0.00333885713413954257954801342099713070779817574086640996576871,-0.00328076076878431789614887506425631500098556822275419369153786,-0.0104288787408015208886233379344876810687468267603477517602482,0.00286900242336580449300707671292862898707439578809785102210997,-0.00917056696498594432702166613436681549123440899137472780971496,-0.008295568408095220108035256858821832092707835445424607385086,-0.00689160323601646974845140421230040106696510549809172438930848,0.0104288787408015208886233379344876810687468267603477517602482,482.22354002820484268399006806715027338421392798325815863647,-3.47550466624673983346854564322023453609270862738892055523537,482.22354002820484268399006806715027338421392798325815863647,-740.354618452140875230826251927859395716871932850563217661774,-0.0000000000000000000000000000000000000000000000000000000092630434782608695652173913043478260869565217391304347826087,0.037055588500659150073219731139433421562549857413190454635549,0.0249999999999540290061199794377546647279445092136090006696372,0.976355426389191728477464626889674714138861759653430620990651,0.983293830208910435000317050470654164671935426288282404330404,0.0589673913043478260869565217391304347826086956521739130434783,0.0573369565217391304347826086956521739130434782608695652173913,18.847507530093133924326296542781759063026334754782574268744,18.8201932170514695403770511199072300813018337312606565504251,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1347.04702188336750625053304000076016050040467426162121022155,0.981046260041255769984369892633352537410996822794871836507967,7,0,85,0.97994428678200863337126574859476563137573679769537143980542,0.967353139332602729031032127191612136462585130953548144890346,1.00902234957756006136657494660115374831157213177195308690626,0.968564187691305186589600814198893279230998858926042786796994,0.969507022907643914998479199506364152121618832908378847376004,0.972170207415499984415398392255418874225610755704898404028046,0.986940079064361757361236908804996565895007394084787697929075,0.995205700630395597935604772176702821340690966574115108851936,1.00254719569653960448553304728428103018761802321467028347287,-0.0189537399587442300156301073666474625890031772051281634920334,-0.0200557132179913666287342514052343686242632023046285601945814,-0.0326468606673972709689678728083878635374148690464518551096537,0.00902234957756006136657494660115374831157213177195308690625974,-0.0314358123086948134103991858011067207690011410739572132030063,-0.0304929770923560850015208004936358478783811670916211526239964,-0.0278297925845000155846016077445811257743892442951015959719548,0.0326468606673972709689678728083878635374148690464518551096537,999.999999998161160244799177510186589117780368544360026785487,-15.0226619015812210651344149428822255066070976944100409632866,999.999999998161160244799177510186589117780368544360026785487,-2347.04702188152866649533221751094674961818504280598123700698,-0.00000000000000000000000000000000000000000000000000000000771739130434782608695652173913043478260869565217391304347826,0.0249999999999540290061199794377546647279445092136090006696372,0,0.983293830208910435000317050470654164671935426288282404330404,1,0.0573369565217391304347826086956521739130434782608695652173913,0,18.8201932170514695403770511199072300813018337312606565504251,,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,92,0,92,0,92,0,{},-1605.21879774581119211115783377905981276885920326966636989386,0.977832116205779639621814227499793301651263867777116668177975,9,0,83,0.977114687946267216686342143807430474277473007963783328765245,0.957306471857293838654762858328221138962306711039374578403748,1.01117444838752321793229374496535791707749861110358431369384,0.959559932942576307274521533519045291827216842965788948531948,0.962553988998745026695999484723610411128807025089781770208888,0.965218146366377299701547631164201457481132965323455293576414,0.986328259344088880373558307213154451465280677715121547702969,0.996983805381687764664097861582832552025642234528165800487934,1.00507733963370602792261531487989093876012372465684531656791,-0.0221678837942203603781857725002066983487361322228833318220218,-0.0228853120537327833136578561925695257225269920362166712347548,-0.0426935281427061613452371416717788610376932889606254215962522,0.0111744483875232179322937449653579170774986111035843136938403,-0.0404400670574236927254784664809547081727831570342110514680523,-0.0374460110012549733040005152763895888711929749102182297911119,-0.0347818536336227002984523688357985425188670346765447064235854,0.0426935281427061613452371416717788610376932889606254215962522,1482.22354002660826708727077240573796840328171940396284684399,-18.4984353645032233053525282953908231905487945766213511897563,1482.22354002660826708727077240573796840328171940396284684399,-3087.44233777241945919842860618479778117214092267362921673782,0.00000000000000000000000000000000000000000000000000000000189130434782608695652173913043478260869565217391304347826087,0.0370555885006652066771817693101434492100820429850990711710989,0,0.976379585772734203070473030196673298951709156144915456936775,1,0.0589673913043478260869565217391304347826086956521739130434783,0,18.8282650745583427392243658413030096888337987457857027138089,,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,92,0,92,0,92,0,{},-258.142700011753548539754769450943308732795787372598744844764,0.996664396936404641308102867906158951325586320769727287595967,27,0,65,0.99672252335803263195241961840906495581760201043977945310597,0.989581813065415716077268072217186198543772623541979342002069,1.00286614383499886329946388918306742962921979446440540681298,0.990838737880202095262504628597700293986600456431231321399134,0.991712924962047659888858795558923724100801096706738650579464,0.993115471421467917603918667021405727583049586352448817061647,1.00044830195499085005006495559338640026470782955577599734444,1.00239610707682973607396996080345478923795834076702999513047,1.00275792315150967551276460139695987289632503948881862970216,-0.00333560306359535869189713209384104867441367923027271240403305,-0.0032774766419673680475803815909350441823979895602205468940301,-0.0104181869345842839227319277828138014562273764580206579979308,0.00286614383499886329946388918306742962921979446440540681297657,-0.00916126211979790473749537140229970601339954356876867860086569,-0.00828707503795234011114120444107627589919890329326134942053583,-0.00688452857853208239608133297859427241695041364755118293835345,0.0104181869345842839227319277828138014562273764580206579979308,482.223540028445443943542005347895408130054188092530432879988,-3.47558982081809355411442843243022341064960325856032740782087,482.223540028445443943542005347895408130054188092530432879988,-740.366240040198992483296774798838716862849975465129177724748,-0.00000000000000000000000000000000000000000000000000000000289456521739130434782608695652173913043478260869565217391304,0.0370555885006652066771817693101434492100820429850990711710989,0.0249999999999540705785932191764460640068306882827858103490992,0.976379585772734203070473030196673298951709156144915456936775,0.983310818243081615028599727910998829041369540654936838115721,0.0589673913043478260869565217391304347826086956521739130434783,0.0570652173913043478260869565217391304347826086956521739130435,18.8282650745583427392243658413030096888337987457857027138089,18.8023706374488527019887763552031496640444311079288387205655,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,92,0,92,0,92,0,{},-1347.0760977340576435714030643281165040360634158970676250491,0.981064784162296846540186680335930838683099298513604590295777,7,0,85,0.979962650856476320823529887797815143365430818430171784129685,0.967384868252435905242042004849135635991001065507207363366098,1.00901321835019260638849255366985657273802890853020117819143,0.968594183185362924159526276679669107423724022988138456551661,0.969536828382072669012088842649441859252774233022046158913344,0.972197743302494876581138439920644123195946596241922174176488,0.986952573604338729223131006529680322458184491784541204802442,0.995209685071658576701539493658270517414442588700919648981284,1.00254483366382933912512255362791714984277799851285293750682,-0.0189352158377031534598133196640691613169007014863954097042235,-0.0200373491435236791764701122021848566345691815698282158703148,-0.0326151317475640947579579951508643640089989344927926366339021,0.00901321835019260638849255366985657273802890853020117819142871,-0.031405816814637075840473723320330892576275977011861543448339,-0.0304631716179273309879111573505581407472257669779538410866562,-0.0278022566975051234188615600793558768040534037580778258235118,0.0326151317475640947579579951508643640089989344927926366339021,999.99999999816282314372876705784256027322753131143241396398,-15.0228455436851297512380998629605997798991913180610237819355,999.99999999816282314372876705784256027322753131143241396398,-2347.07609773222046671513183138595906430929094720850003901309,0.00000000000000000000000000000000000000000000000000000000434782608695652173913043478260869565217391304347826086956522,0.0249999999999540705785932191764460640068306882827858103490992,0,0.983310818243081615028599727910998829041369540654936838115721,1,0.0570652173913043478260869565217391304347826086956521739130435,0,18.8023706374488527019887763552031496640444311079288387205655,,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1602.11437586826352848505111154373988834504972982037238795288,0.977855525601563434432500438584465577773496246638836127018295,9,0,83,0.977137375454810218157693087953766630421214208639678351044885,0.957327360012312736702752836014058211224727603788843268315954,1.01120836285855612079532485700756343988950343203767582928577,0.959581540701452102517026567202150604661733320295615723203442,0.962577065867710037624794691149393613161410289387115439560477,0.965241168639612720145900261973702156326678216112532235372507,0.986351096413977550234755550260461180240438476579863004394931,0.997005288896549618262577531384604247387054426958054870733619,1.00510498665958327921839893973425337009125724366346628174425,-0.0221444743984365655674995614155344222265037533611638729817055,-0.0228626245451897818423069120462333695787857913603216489551134,-0.0426726399876872632972471639859417887752723962111567316840463,0.0112083628585561207953248570075634398895034320376758292857723,-0.0404184592985478974829734327978493953382666797043842767965582,-0.0374229341322899623752053088506063868385897106128845604395227,-0.0347588313603872798540997380262978436733217838874677646274932,0.0426726399876872632972471639859417887752723962111567316840463,1482.22354002648773106404244268900497505505691525643928662437,-18.4798239387615055241602014681352430850960208999363203542797,1482.22354002648773106404244268900497505505691525643928662437,-3084.33791589475125954909355423274486340010664507681167457725,-0.00000000000000000000000000000000000000000000000000000000193478260869565217391304347826086956521739130434782608695652,0.0370555885006621932766010610672251243763764228814109821656095,0.000000000000000000000000000000000000000000000000000000000000025,0.976356535950422137957922436103644757039564958692245557213568,1,0.0589673913043478260869565217391304347826086956521739130434783,0,18.8377976719047819439654149857264805311201914025533958226739,,38.4792971628107015673685889683426523725723707140295311821932,39.96003996003996003996003996003996003996003996003996003996,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,92,0,92,0,92,0,{},-257.397507741978912432305114252479365193875745087482000918435,0.996671385476247316758233156165833678171914872811927098173772,27,0,65,0.996729306620507066944650763219330855076395549818620928877245,0.989592279559882399978043985312133510326865728490022107940594,1.00286542670412467310654245717597220116409572005293387433813,0.990849474148892386603192940120384653962018200458733410981377,0.991723205388688896428212675397808932046242953393888191399936,0.993118873948205949354934093488663670356983978701250246227798,1.00045551051921115112538753315524901534320426531170552426333,1.00239862454026022841921249739010910352116291479978890997396,1.00275850922788538632130655691927998201533730794067948536724,-0.0033286145237526832417668438341663218280851271880729018262304,-0.00327069337949293305534923678066914492360445018137907112275466,-0.010407720440117600021956014687866489673134271509977892059406,0.00286542670412467310654245717597220116409572005293387433812539,-0.00915052585110761339680705987961534603798179954126658901862248,-0.00827679461131110357178732460219106795375704660611180860006414,-0.00688112605179405064506590651133632964301602129874975377220167,0.010407720440117600021956014687866489673134271509977892059406,482.223540028325737256823216498245090295771670160601616952225,-3.47207763719153624425405279984389882145611184712485889302137,482.223540028325737256823216498245090295771670160601616952225,-739.621047770304649689128330750724455489647415248083617870664,0.00000000000000000000000000000000000000000000000000000000263913043478260869565217391304347826086956521739130434782609,0.0370555885006621932766010610672251243763764228814109821656095,0.0249999999999540498451804806547689971189821311273959417418034,0.976356535950422137957922436103644757039564958692245557213568,0.983294430434740529562515313823187289962274849642077760443771,0.0589673913043478260869565217391304347826086956521739130434783,0.0570652173913043478260869565217391304347826086956521739130435,18.8377976719047819439654149857264805311201914025533958226739,18.8112642127140517876472633288858675843465881133230475030101,38.4792971628107015673685889683426523725723707140295311821932,38.9610389610407972089837969768324077075331815733308314988292,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,spy-adjusted-daily,120,0.5,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,92,0,92,0,92,0,{},-1344.71686812628461605274599729126052315117398473289038703445,0.981081406066438670321032294937562363846813227814257016052265,7,0,85,0.979982588337251328893633066735165875784946700925575494562495,0.967395744475776053985470466894005665206328232914652022941482,1.00904625959219288215477650885189716660273377057107651229425,0.968606642817378117173846197162470517073361230555455584755391,0.969554168871932198779773423163104993412375868312285150099128,0.972209614863017180613509377251512401284270874460213534635322,0.986967276717617260217380111830714851739249364181683756879324,0.995231680855006196582653730118220888351017947692815834000526,1.00257076718496373856967591859257751068814240391472875872423,-0.0189185939335613296789677050624376361531867721857429839477361,-0.0200174116627486711063669332648341242150532990744245054375068,-0.0326042555242239460145295331059943347936717670853479770585179,0.00904625959219288215477650885189716660273377057107651229425494,-0.0313933571826218828261538028375294829266387694445444152446084,-0.0304458311280678012202265768368950065876241316877148499008714,-0.0277903851369828193864906227484875987157291255397864653646782,0.0326042555242239460145295331059943347936717670853479770585179,999.999999998161993807219226190759884759285245095837669672142,-15.0077463015699692799061486682913442636399090528114614612583,999.999999998161993807219226190759884759285245095837669672142,-2344.71686812444660985996522348202040791045922982872805670658,-0.00000000000000000000000000000000000000000000000000000000395652173913043478260869565217391304347826086956521739130435,0.0249999999999540498451804806547689971189821311273959417418034,0.000000000000000000000000000000000000000000000000000000000000025,0.983294430434740529562515313823187289962274849642077760443771,1,0.0570652173913043478260869565217391304347826086956521739130435,0,18.8112642127140517876472633288858675843465881133230475030101,,38.9610389610407972089837969768324077075331815733308314988292,39.96003996003996003996003996003996003996003996003996003996,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
