episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,frictionless,neutral_guarded,44005.5329623524520776146991211908337008196501191008965835615,999.99999978011536920984599446656229078788298491389169426724,346.62390830783318178639078594658049773820529744267082822378,0,73.0765864986352213146218876603514928400355635096865168610394,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,frictionless,corrected_guarded,44012.7144873892275888747305018885186782746005504302967978249,1179.0671179291954979329070692456373077030463547548667112249,345.238513174647665843752331264514374732071149986596959670394,0,72.0304055068821573440775559935484837247187204334019564593861,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,proportional-10bps,dca,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,proportional-10bps,neutral_guarded,43962.5924963480228021442676063609935034263390280382250911181,999.999999779813878010569742029918030415933710781742634162822,346.277808838170426730923225154932477961272954668852561081561,34.965034965254931190798631626343738231352713575642614751086,73.1114607279836822782477309990227646041851131152414062015842,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,proportional-10bps,corrected_guarded,43969.9561727224827049974782317350838419805386130895363819105,1179.06711792763388489692493946429342854371393289392331389968,344.893881841865423372544312233049938669265167720864936910583,34.7861467353370290860170580025331733980582278392668098762242,72.0774711612111913811760311008537934346208884786270175075639,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,fixed-1-usd,dca,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded,43961.2539673256499725598251743865794048867900920696197669121,999.9999997795221396041771203753606132386357970871282439517,346.267020315646569185586969748553798878540709807735216235109,36,73.1451327862324142337088086982849212527853017186956702287406,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded,43968.4569933160008152513936055116399197716970111251395826944,1179.0671179259476713936238723019089493491216912749839150552,344.881798479824610149443059799500074001146520680230452435954,36,72.1238470729756441995493676950459035869273917135926151365503,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,frictionless,dca,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,frictionless,neutral_guarded,44003.0940922571379487773674793950911258446425232867334195156,999.99999997001009862331770164786733736856240977453499134243,346.604251052315603167292624563289950219724322576198549337706,0,21.4966769135393303782804975394917501648246087307341058867052,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,frictionless,corrected_guarded,44012.6513767287175257096951372978790495704358075804276472068,1179.0671183534890952024657766273834068417225513087736735922,345.238004500312871984313062883368292349626716817106190331475,0,21.31432146638625,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,proportional-10bps,dca,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.5,identity-a0-b0,proportional-10bps,neutral_guarded,43960.1233760170045107342525239698374727418759142106570661904,999.999999969981427638207083406860862467998565404544407973421,346.257907766234372343210996953847338824821208618102843865207,34.965034965064953618743049866726412724807194240355100491535,21.5135877402391710232745390177899775033385861618882349677546,outside-current-safety-theorem
