analysis_tier,family,generator_config_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,generated_count,sample_count,excluded_count,mean_terminal_wealth_gap,mean_wealth_ratio,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,win_count,tie_count,loss_count,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_purchase_count,mean_right_purchase_count,mean_left_total_fees,mean_right_total_fees
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,1,1,1,0,1000,,36,36,35.964035964035964035964035964035964035964035964035964035964,35.964035964035964035964035964035964035964035964035964035964
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,1,1,1,1,1000,1000,36,36,35.964035964035964035964035964035964035964035964035964035964,35.964035964035964035964035964035964035964035964035964035964
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,1,1,1,0,1000,,36,36,35.964035964035964035964035964035964035964035964035964035964,35.964035964035964035964035964035964035964035964035964035964
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1000,,36,36,36,36
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,36,36,36,36
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1000,,36,36,36,36
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,3,3,3,0,33.2999222952298799137050506242163547634499128665042831585333,1.00147631563754089260720903181662492892660556744002448190519,0.00147631563754089260720903181662492892660556744002448190519315,-0.000565608455076097695242172442878745571267694631045771714421199,-0.00282757939530245559733228708965601882169392736131297845271042,0.00782213476300123111420155498240955117277832431243219588271108,-0.0026013823012798198071232756249782914966513040882862577788815,-0.00237518520725718401691426416030056417160868081525953710505258,-0.00169659392518927664628722976626738219648081099617937508356581,0.00282757939530245559733228708965601882169392736131297845271042,1,0,2,978.639581588077426421068594956396649450491981607677576130783,-9.16819497192435129320423841401522561943455604849753879039567,978.639581588077426421068594956396649450491981607677576130783,-945.33965929284754650736354433218029468704206874117329297228,0.0000000000000000000000000000000000000000000000000000000286666666666666666666666666666666666666666666666666666666667,0.0271844328218910396228074609710110180402914439335465993369662,0,0.972449294665863727090204079006992689872978459498465640318483,1,0.52777777777777777777777777777777777777777777777777777777778,0,237.631781783364308301325739937771497671771065607692667611826,,36,36,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,3,3,3,0,5.16638125392424029987623488580218797178028281251391389576667,1.00012084570922312942561212854724658206409352529403538615894,0.000120845709223129425612128547246582064093525294035386158937974,0.000281027241614675737190209141195073212232377072573623751867366,-0.000214599236782672006678443894854469815092183057242265543259258,0.000296109122837384546324620395399142795140381866774800268205815,-0.000165036588942937232291578591249515512359727044260676613746596,-0.000115473941103202457904713287644561209627271031279087684233933,0.000033214002416001865255882623170301698570097007665679104304054,0.000214599236782672006678443894854469815092183057242265543259258,2,0,1,-21.35988866053309728601646745911632799391281102513535586556,0.51667446105589575955894124696304926287237392600285781959,-21.35988866053309728601646745911632799391281102513535586556,26.5262699144573375858927023449185159656930938376492697613374,-0.0000000000000000000000000000000000000000000000000000000108,0.0271844328218910396228074609710110180402914439335465993369662,0.0277777630624614034363079184004309160401223553509114703332318,0.972449294665863727090204079006992689872978459498465640318483,0.971394593175218387738807777747644655540078953072871183177517,0.52777777777777777777777777777777777777777777777777777777778,0.51851851851851851851851851851851851851851851851851851851852,237.631781783364308301325739937771497671771065607692667611826,235.875216130714042602855023369114717170684103672625687696471,36,36,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,3,3,3,0,28.1335410413056396138288157384141667916696300539903692627667,1.00135643245728002275962199394753015738919504107136514166575,0.00135643245728002275962199394753015738919504107136514166574518,-0.000846397835841658220096220803499679902212739554164174522900954,-0.00312276383927856306505345966689812708782541100872919679000121,0.00803845904696028956401566231298827915762327377698879631013771,-0.00289512723893487258055773578055828236926414386327269456329118,-0.00266749063859118209606201189421843765070287671781619233658116,-0.00198458083756011064257484023519890349501907528144668565645108,0.00312276383927856306505345966689812708782541100872919679000121,1,0,2,999.999470248610523707085062415512977444404792632812931996343,-9.68486943298024705276317966097827488230692997450039660998567,999.999470248610523707085062415512977444404792632812931996343,-971.865929207304884093256246677098810652735162578822562733613,0.0000000000000000000000000000000000000000000000000000000376666666666666666666666666666666666666666666666666666666667,0.0277777630624614034363079184004309160401223553509114703332318,0,0.971394593175218387738807777747644655540078953072871183177517,1,0.51851851851851851851851851851851851851851851851851851851852,0,235.875216130714042602855023369114717170684103672625687696471,,36,36,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,34.242049724400563926885571078479743418190531766102150391,1.00150370984772415474947048269941888376290833981955176899604,0.00150370984772415474947048269941888376290833981955176899604332,-0.000536253781623177289870589721518264568575880769415010884069181,-0.00279956603423666716472901330103663353395076940294110517986869,0.00784694935903230870301105112081154939125166963101142305206783,-0.00257323480897531817724317094308479663741328053958849575028874,-0.00234690358371396918975732858513295974087579167623588632070879,-0.00166790990792992222729980151127744905126332508617805803196893,0.00279956603423666716472901330103663353395076940294110517986869,1,0,2,978.639577084222424662853745188844188100521533635313366619443,-9.15913099698615296413407921124940244376734861003194822153433,978.639577084222424662853745188844188100521533635313366619443,-944.39752735982186073596817411036444468233100186921121622842,-0.0000000000000000000000000000000000000000000000000000000246666666666666666666666666666666666666666666666666666666667,0.0271844326967839562406348262552456718916811537120920379616512,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,0.972422500697288263622395248535460624688819397316954079409863,1,0.52777777777777777777777777777777777777777777777777777777778,0,237.76287138549513939290817574094869476533059792049537374721,,36,36,34.9863740488669106646724737810301256862132652011635231102703,35.964035964035964035964035964035964035964035964035964035964
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,5.14192219913636810342393805126214037455375007202460782526667,1.00011984863932934259070719268713711246436744554471304406995,0.000119848639329342590707192687137112464367445544713044069943674,0.000282018584066805118957584020209412182484582414600480235227621,-0.000221217127474394186655530450409140060262947094796796911273807,0.000298744461395616839819524491611065270880701314335448885877208,-0.000170893556320274256094219003347284835988194143857069196623664,-0.000120569985166154325532907556285429611713441192917341481973521,0.000030400728296205466151026784900136061110817659901841661976907,0.000221217127474394186655530450409140060262947094796796911273807,2,0,1,-21.3598893875533194152841109262711463511764914017205185992957,0.516179244861035585676000948010462336233257066184110966183333,-21.3598893875533194152841109262711463511764914017205185992957,26.5018115866896875187080489775332867257302414737451264245826,-0.0000000000000000000000000000000000000000000000000000000204333333333333333333333333333333333333333333333333333333333,0.0271844326967839562406348262552456718916811537120920379616512,0.0277777629575493262243927182254198704014360562510287190338539,0.972422500697288263622395248535460624688819397316954079409863,0.971366807960439178399633856014498236540198717076720965393907,0.52777777777777777777777777777777777777777777777777777777778,0.51851851851851851851851851851851851851851851851851851851852,237.76287138549513939290817574094869476533059792049537374721,236.002558957182727209121330483107961358620234595858236642356,36,36,34.9863740488669106646724737810301256862132652011635231102703,34.965035498030194061860002141743141524024277697265700414367
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,0.9,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,29.1001275252641958234616330272176030436367816940775425657333,1.00138484162211113513665897763712221011055765233802148166815,0.00138484162211113513665897763712221011055765233802148166814611,-0.000818041662738549228242019126075994392556301465552297920747051,-0.00309738516896824581429437983074348559228141931601861233206122,0.00806995169804020045251333186818611031651067779563535525724661,-0.0028694508183452761556891437602767364723089075309719808909298,-0.00264151646772230649708390768980998735233639574592534944979839,-0.00195771341585339752126819947840973999241886039078545512640414,0.00309738516896824581429437983074348559228141931601861233206122,1,0,2,999.999466471775744078137856115115334451698025037033885218737,-9.67531024184718854981008015925986478000060567621605918771767,999.999466471775744078137856115115334451698025037033885218737,-970.899338946511548254676223087897731408061243342956342653003,-0.00000000000000000000000000000000000000000000000000000000233333333333333333333333333333333333333333333333333333333333,0.0277777629575493262243927182254198704014360562510287190338539,0.0000000000000000000000000000000000000000000000000000000000000277777777777777777777777777777777777777777777777777777777778,0.971366807960439178399633856014498236540198717076720965393907,1,0.51851851851851851851851851851851851851851851851851851851852,0,236.002558957182727209121330483107961358620234595858236642356,,36,36,34.965035498030194061860002141743141524024277697265700414367,35.964035964035964035964035964035964035964035964035964035964
